Year,Place,Name,Country,Mark
1904,1,Ray EWRY,USA,3.47
1904,2,James ABERNATHY,USA,
1904,3,Lawson N. ROBERTSON,USA,
1904,4,Frederick SCHULE,USA,
1904,5,Joseph F. STADLER,USA,
