Year,Place,Name,Country,Mark
1984,1,Al JOYNER,USA,17.26
1984,2,Mike CONLEY,USA,17.18
1984,3,Keith CONNOR,GBR,16.87
1984,4,Zhen-Xian ZOU,CHN,16.83
1984,5,Peter BOUSCHEN,FRG,16.77
1984,6,William Augustus III BANKS,USA,16.75
1984,7,Ajayi AGBEBAKU,NGR,16.67
1984,8,Eric Lloyd MCCALLA,GBR,16.66
1984,9,Joseph TAIWO,NGR,16.64
1984,10,John A. HERBERT,GBR,16.40
1984,11,Hassan Ahmed BADRA,EGY,16.07
1984,12,Mamadou DIALLO,SEN,15.99
1984,13,Ángel Carlos GAGLIANO,ARG,
