Year,Place,Name,Country,Mark
1912,1,Charles Decker REIDPATH,USA,48.200
1912,2,Hans BRAUN,GER,48.300
1912,3,Ed LINDBERG,USA,48.400
1912,4,Ted MEREDITH,USA,49.200
1912,5,Carroll Barse HAFF,USA,49.500
1912,6,James HILL,GBR,
1912,7,Bernhard VOGEL,RUS,
1912,8,Raymond SALADIN,FRA,
1912,9,Alexandre LEAL,POR,
1912,10,Naum FILIMONOV,RUS,
1912,11,Clément MENTREL,FRA,
1912,12,Tivadar KISS,HUN,
1912,13,Jack SWEET,AUS,
1912,14,Tor ÖSTERLUND,SWE,
1912,15,Maurice COLMAN,BEL,
1912,16,Ralph CRAIG,USA,
1912,17,Victor JACQUEMIN,BEL,
1912,18,Zdenek MESTECKY,CZE,
1912,19,John Armstrong HOWARD,CAN,
1912,20,Robert KERR,CAN,
1912,21,Federico MUELLER,CHI,
1912,22,Leopoldo E. PALMAS,CHI,
1912,23,Lauri PIHKALA,FIN,
1912,24,Joseph CAULLE,FRA,
1912,25,Pierre FAILLIOT,FRA,
1912,26,André FOUSSARD,FRA,
1912,27,Gerald Rupert Lawrence ANDERSON,GBR,
1912,28,Robert BURTON,GBR,
1912,29,Robert Alexander LINDSAY,GBR,
1912,30,Duncan MACMILLAN,GBR,
1912,31,Karoly RADOCZY,HUN,
1912,32,Jan GRIJSEELS,NED,
1912,33,Hermann SOTAAEN,NOR,
1912,34,Herberts BAUMANN,RUS,
1912,35,Aleksandr SCHULTZ,RUS,
1912,36,Erik FRISELL,SWE,
1912,37,Karl HAGLUND,SWE,
1912,38,Karl August LUTHER,SWE,
1912,39,Ture PERSON,SWE,
1912,40,Carl Clement COOKE,USA,
1912,41,Hal HEILAND,USA,
