Year,Place,Name,Country,Mark
1912,1,Hannes KOLEHMAINEN,FIN,14:36.600
1912,2,Jean BOUIN,FRA,14:36.700
1912,3,George William HUTSON,GBR,15:07.600
1912,4,George V. BONHAG,USA,15:09.8
1912,5,Tell Schirnding BERNA,USA,15:10.0
1912,6,Mauritz CARLSSON,SWE,15:18.600
1912,7,Mihály VÁRADI,HUN,
1912,8,Marcel RADIGUE,FRA,
1912,9,Guglielmo BECATTINI,ITA,
1912,10,Pyotr TIMOFEYEV,RUS,
1912,11,Lucien FREMONT,FRA,
1912,12,Jean-marie ROCHE,FRA,
1912,13,Pierre LALAIMODE,FRA,
1912,14,Iosif ZAYTSEV,RUS,
1912,15,Marcel DUDANT,FRA,
1912,16,Fred MCNAIR,USA,
1912,17,Frank O'NEILL,GBR,
1912,18,Filip LÖWENDAHL,SWE,
1912,19,Grigory VORONKOV,RUS,
1912,20,Sándor KERTÉSZ,HUN,
1912,21,Georges DUMONTEIL,FRA,
1912,22,Anton NILSSON,SWE,
1912,23,Karl HACK,AUT,
1912,24,Felix KWIETON,AUT,
1912,25,Jack TAIT,CAN,
1912,26,Eefferi HARJU,FIN,
1912,27,Henri Auguste ARNAUD,FRA,
1912,28,Alexandre FAYOLLAT,FRA,
1912,29,Gustave Henri LAVAUX,FRA,
1912,30,Paul LIJANDIER,FRA,
1912,31,William COTTRILL,GBR,
1912,32,Edward OWEN,GBR,
1912,33,William SCOTT,GBR,
1912,34,George Curtis L. WALLACH,GBR,
1912,35,Herkules P. SAKELLAROPOULOS,GRE,
1912,36,Ferenc FORGACZ,HUN,
1912,37,Ödön KARPATI,HUN,
1912,38,Antal LOVAS,HUN,
1912,39,Carlo SPERONI,ITA,
1912,40,Chris GITSHAM,RSA,
1912,41,Len RICHARDSON,RSA,
1912,42,John VICTOR,RSA,
1912,43,Nikolay KHORKOV,RUS,
1912,44,John EKE,SWE,
1912,45,Bror FOCK,SWE,
1912,46,Nils FRYKBERG,SWE,
1912,47,Albert ÖBERG,SWE,
1912,48,Vahram PAPAZYAN,TUR,
1912,49,Lewis Robbins ANDERSON,USA,
1912,50,William K. KRAMER,USA,
1912,51,Louis Childs MADEIRA,USA,
1912,52,Harry J. SMITH,USA,
1912,53,Norman TABER,USA,
