Year,Place,Name,Country,Mark
2024,1,Thea LAFOND,DMA,15.02
2024,2,Shanieka THOMAS,JAM,14.87
2024,3,Jasmine MOORE,USA,14.67
2024,4,Liadagmis POVEA,CUB,14.64
2024,5,Leyanis PEREZ,CUB,14.62
2024,6,Ana PELETEIRO,ESP,14.59
2024,7,Ackelia SMITH,JAM,14.42
2024,8,Dariya DERKACH,ITA,14.14
2024,9,Keturah ORJI,USA,14.05
2024,10,Elena Andreea TALOS,ROU,14.03
2024,11,Maryna BEKH-ROMANCHUK,UKR,13.98
2024,12,Ilionis GUILLAUME,FRA,13.78
