Year,Place,Name,Country,Mark
1992,1,Heike DRECHSLER,GER,7.14
1992,2,Inessa KRAVETS,EUN,7.12
1992,3,Jackie JOYNER-KERSEE,USA,7.07
1992,4,Mirela DULGHERU,ROU,6.71
1992,5,Irina MUCHAILOVA,EUN,6.68
1992,6,Sharon COUCH,USA,6.66
1992,7,Sheila ECHOLS,USA,6.62
1992,8,Susen TIEDTKE,GER,6.60
1992,9,Flora HYACINTH,ISV,6.52
1992,10,Agata KARCZMAREK,POL,6.41
1992,11,Renata NIELSEN,DEN,6.06
1992,12,Nijole MEDVEDEVA,LTU,
1992,13,Muyegbe MUBALA,COD,
