Year,Place,Name,Country,Mark
2004,1,Natalya SADOVA,RUS,67.02
2004,2,Anastasia KELESIDOU,GRE,66.68
2004,3,Vera POSPISILOVA-CECHLOVA,CZE,66.08
2004,4,Olena ANTONOVA,UKR,65.75
2004,5,Nicoleta GRADINARU,ROU,64.92
2004,6,Beatrice FAUMUINA,NZL,63.45
2004,7,Aikaterini VONGOLI,GRE,62.37
2004,8,Yanfeng LI,CHN,61.05
2004,9,Joanna WISNIEWSKA,POL,60.74
2004,10,Stiliani TSIKOUNA,GRE,59.48
2004,11,Yania FERRALES,CUB,
2004,12,Iryna YATCHENKO,BLR,
