Year,Place,Name,Country,Mark
1972,1,Viktor SANEEV,URS,17.35
1972,2,Jörg DREHMEL,GDR,17.31
1972,3,Nelson PRUDENCIO,BRA,17.05
1972,4,Carol CORBU,ROU,16.85
1972,5,John Melvin CRAFT,USA,16.83
1972,6,Mamsdou Monsour DIA,SEN,16.83
1972,7,Michal JOACHIMOWSKI,POL,16.69
1972,8,Kristen FLOGSTAD,NOR,16.44
1972,9,Mikhail BARIBAN,URS,16.30
1972,10,Bernard LAMITIE,FRA,16.27
1972,11,Samuel IGUN,NGR,16.03
1972,12,Toshiaki INOUE,JPN,15.88
1972,13,Christoph CHODATON,BEN,
1972,14,Martin ADOUNA,TOG,
