Year,Place,Name,Country,Mark
1960,1,Wilma RUDOLPH,USA,11.0
1960,2,Dorothy HYMAN,GBR,11.3
1960,3,Giuseppina LEONE,ITA,11.3
1960,4,Mariya ITKINA,URS,11.4
1960,5,Catherine CAPDEVIELLE,FRA,11.5
1960,6,Jennifer Ann SMART,GBR,11.6
1960,7,Siloo MYSTRI,IND,
1960,8,Ulla FLEGEL,AUT,
1960,9,Erzsébet BARTOS-HELDT,HUN,
1960,10,Antonia MUNKACSI,HUN,
1960,11,Alena STOLTSOVA,TCH,
1960,12,Iryna PRESS,URS,
