Year,Place,Name,Country,Mark
1932,1,Leo Joseph SEXTON,USA,16.005
1932,2,Harlow Phelps ROTHERT,USA,
1932,3,Frantisek DOUDA,TCH,15.33
1932,4,Emil HIRSCHFELD,GER,15.56
1932,5,Nelson Alexander GRAY,USA,
1932,6,Hans-Heinrich SIEVERT,GER,
1932,7,Antonio PEREIRA LYRA,BRA,
1932,8,Georgios THEODORATOS,GRE,
1932,9,Emil JANAUSCH,AUT,
1932,10,Carmine DI GIORGI,BRA,
1932,11,Pat O'CALLAGHAN,IRL,
1932,12,Jesus AGUIRRE DELGADO,MEX,
