Year,Place,Name,Country,Mark
1980,1,Yaak UUDMAE,URS,17.35
1980,2,Viktor SANEEV,URS,17.24
1980,3,Joao Carlos DE OLIVEIRA,BRA,17.22
1980,4,Keith CONNOR,GBR,16.87
1980,5,Lan CAMPBELL,AUS,16.72
1980,6,Atanas CHOCHEV,BUL,16.56
1980,7,Bela BAKOSI,HUN,16.47
1980,8,Kenneth LORRAWAY,AUS,16.44
1980,9,Evgeni ANIKIN,URS,16.12
1980,10,Milan SPASOJEVIC,YUG,16.09
1980,11,Armando HERRERA LEAL,CUB,16.03
1980,12,Christian VALETUDIE,FRA,
