Year,Place,Name,Country,Mark
1980,1,Pietro MENNEA,ITA,20.190
1980,2,Allan WELLS,GBR,20.210
1980,3,Donald QUARRIE,JAM,20.290
1980,4,Silvio LEONARD SARRIA,CUB,20.300
1980,5,Bernhard HOFF,GDR,20.500
1980,6,Leszek DUNECKI,POL,20.680
1980,7,Marian WORONIN,POL,20.810
1980,8,Osvaldo LARA,CUB,21.190
1980,9,Theophile NKONKOU,CGO,
1980,10,Emmanuel BITANGA,CMR,
1980,11,Pascal BARRE,FRA,
1980,12,Abdulmajeed AL-MOSAWI,KUW,
1980,13,Jose Luis ELIAS,PER,
1980,14,Vladimir MURAVYOV,URS,
