Year,Place,Name,Country,Mark
1980,1,Evelin SCHLAAK-JAHL,GDR,69.96
1980,2,Maria VERGOVA-PETKOVA,BUL,67.90
1980,3,Tatyana LESOVAYA,URS,67.40
1980,4,Gisela BEYER,GDR,67.08
1980,5,Margitta DROESE-PUFE,GDR,66.12
1980,6,Florenta TACU-CRAICIUNESCU,ROU,64.38
1980,7,Galina MURASHOVA,URS,63.84
1980,8,Svetla BOZHKOVA,BUL,63.14
1980,9,Margaret RITCHIE,GBR,61.16
1980,10,Carmen ROMERO FERRER,CUB,60.86
1980,11,Zdenka BARTONOVA-SILHOVA,TCH,57.78
1980,12,Agnes HERCZEG,HUN,55.06
1980,13,Ulla LUNDHOLM,FIN,
