Year,Place,Name,Country,Mark
2024,1,Tara DAVIS,USA,7.10
2024,2,Malaika MIHAMBO,GER,6.98
2024,3,Jasmine MOORE,USA,6.96
2024,4,Larissa IAPICHINO,ITA,6.87
2024,5,Ese BRUME,NGR,6.70
2024,6,Monae' NICHOLS,USA,6.67
2024,7,Alina ROTARU,ROU,6.67
2024,8,Ackelia SMITH,JAM,6.66
2024,9,Marthe KOALA,BUR,6.61
2024,10,Ruth USORO,NGR,6.58
2024,11,Hilary KPATCHA,FRA,6.56
2024,12,Prestina Oluchi OCHONOGOR,NGR,6.24
