Year,Place,Name,Country,Mark
1996,1,Inessa KRAVETS,UKR,15.33
1996,2,Inna LASOVSKAYA,RUS,14.98
1996,3,Sarka KASPARKOVA,CZE,14.98
1996,4,Ashia HANSEN,GBR,14.49
1996,5,Olga VASDEKI,GRE,14.44
1996,6,Ruiping REN,CHN,14.30
1996,7,Rodica MATEESCU,ROU,14.21
1996,8,Jelena BLAZEVICA,LAT,14.12
1996,9,Olena HOVOROVA,UKR,14.09
1996,10,Sheila HUDSON,USA,14.02
1996,11,Olena KHLUSOVYCH,UKR,13.81
1996,12,Iva PRANDZHEVA,BUL,
1996,13,Yamilé ALDAMA,CUB,
