Year,Place,Name,Country,Mark
1996,1,Astrid KUMBERNUSS,GER,20.56
1996,2,Xinmei SUI,CHN,19.88
1996,3,Irina KHUDOROSHKINA,RUS,19.35
1996,4,Vita PAVLYSH,UKR,19.30
1996,5,Connie Marie PRICE-SMITH,USA,19.22
1996,6,Stephanie STORP,GER,19.06
1996,7,Kathrin NEIMKE,GER,18.92
1996,8,Irina KORZHANENKO,RUS,18.68
1996,9,Ramona PAGEL,USA,18.48
1996,10,Belsy LAZA,CUB,18.40
1996,11,Judith Miriam OAKES,GBR,18.34
1996,12,Walentina FEDJUSCHINA,UKR,17.99
1996,13,Zhihong HUANG,CHN,
1996,14,Corrie DE BRUIN,NED,
