Year,Place,Name,Country,Mark
1972,1,Lyudmila BRAGINA,URS,04:01.380
1972,2,Gunhild HOFFMEISTER,GDR,04:02.830
1972,3,Paola PIGNI-CACCHI,ITA,04:02.850
1972,4,Karin BURNELEIT,GDR,04:04.110
1972,5,Sheila Janet TAYLOR-CAREY,GBR,04:04.810
1972,6,Ilja KEIZER-LAMAN,NED,04:05.130
1972,7,Tamara PANGELOVA,URS,04:06.450
1972,8,Jennifer Louise ORR-MCCONELL,AUS,04:12.150
1972,9,Bernardina BOXEM-LENFERINK,NED,04:13.100
1972,10,Arda KALPAKIAN,LBN,
1972,11,Doris Elaine BROWN,USA,
