Year,Place,Name,Country,Mark
2000,1,Jonathan David EDWARDS,GBR,17.71
2000,2,Yoel GARCIA LUIS,CUB,17.47
2000,3,Denis KAPUSTIN,RUS,17.46
2000,4,Yoelbi QUESADA,CUB,17.37
2000,5,Onochie ACHIKE,GBR,17.29
2000,6,Phillips IDOWU,GBR,17.08
2000,7,Robert HOWARD,USA,17.05
2000,8,Paolo CAMOSSI,ITA,16.96
2000,9,Rostislav DIMITROV,BUL,16.95
2000,10,Andrew MURPHY,AUS,16.80
2000,11,Walter DAVIS,USA,16.61
2000,12,Charles Michael FRIEDEK,GER,
