Year,Place,Name,Country,Mark
1976,1,Angela VOIGT,GDR,6.72
1976,2,Catherine Laverne MCMILLAN,USA,6.66
1976,3,Lidiya ALFEYEVA,URS,6.60
1976,4,Siegrun SIEGL,GDR,6.59
1976,5,Ildiko SZABO,HUN,6.57
1976,6,Jarmila NYGRYNOVA,TCH,6.54
1976,7,Heidemarie WYCISK,GDR,6.39
1976,8,Ileana VINTILA,ROU,6.38
1976,9,Susan SCOTT-REEVE,GBR,6.27
1976,10,Aniko MILASSIN,HUN,6.19
1976,11,Diane JONES-KONIHOWSKI,CAN,6.13
1976,12,Lilyana PANAYOTOVA-IVANOVA,BUL,
1976,13,Hannah KLEINPETER,AUT,
1976,14,Andrea BRUCE,JAM,
