Year,Place,Name,Country,Mark
2016,1,Jeff HENDERSON,USA,8.38
2016,2,Luvo MANYONGA,RSA,8.37
2016,3,Greg RUTHERFORD,GBR,8.29
2016,4,Jarrion LAWSON,USA,8.25
2016,5,Jianan WANG,CHN,8.17
2016,6,Emiliano LASA,URU,8.10
2016,7,Henry FRAYNE,AUS,8.06
2016,8,Kafetien GOMIS,FRA,8.05
2016,9,Rushwal SAMAAI,RSA,7.97
2016,10,Fabrice LAPIERRE,AUS,7.87
2016,11,Changzhou HUANG,CHN,7.86
2016,12,Damar FORBES,JAM,7.82
