Year,Place,Name,Country,Mark
1988,1,Natalya LISOVSKAYA,URS,22.24
1988,2,Kathrin NEIMKE,GDR,21.07
1988,3,Mei-Su LI,CHN,21.06
1988,4,Ines REICHENBACH-MULLER,GDR,20.37
1988,5,Claudia LOSCH,FRG,20.27
1988,6,Heike HARTWIG,GDR,20.20
1988,7,Natalia AKHRIMENKO,URS,20.13
1988,8,Zhihong HUANG,CHN,19.82
1988,9,Yu-Zhen CONG,CHN,19.69
1988,10,Svetla Ivanova MITKOVA,BUL,19.09
1988,11,Zdenka BARTONOVA-SILHOVA,TCH,18.86
1988,12,Bonnie DASSE,USA,17.60
1988,13,Soňa VAŠÍČKOVÁ,TCH,
