Year,Place,Name,Country,Mark
2008,1,Maurren MAGGI,BRA,7.04
2008,2,Blessing OKAGBARE,NGR,6.91
2008,3,Chelsea HAMMOND,JAM,6.79
2008,4,Brittney REESE,USA,6.76
2008,5,Oksana UDMURTOVA,RUS,6.70
2008,6,Jade JOHNSON,GBR,6.64
2008,7,Grace UPSHAW,USA,6.58
2008,8,Carolina KLUFT,SWE,6.49
2008,9,Tabia CHARLES,CAN,6.47
2008,10,Keila COSTA,BRA,6.43
2008,11,Funmi JIMOH,USA,6.29
2008,12,Lyudmila BLONSKA,UKR,
2008,13,Tatyana LEBEDEVA,RUS,
2008,14,Hrysopiyi DEVETZI,GRE,
