Year,Place,Name,Country,Mark
2008,1,Irving SALADINO,PAN,8.34
2008,2,Khotso MOKOENA,RSA,8.24
2008,3,Ibrahim CAMEJO,CUB,8.20
2008,4,Ngonidzashe MAKUSHA,ZIM,8.19
2008,5,Ndiss Kaba BADJI,SEN,8.16
2008,6,Luis Felipe MELIZ,ESP,8.07
2008,7,Roman NOVOTNY,CZE,8.00
2008,8,Gable GARENAMOTSE,BOT,7.85
2008,9,Greg RUTHERFORD,GBR,7.84
2008,10,Hussein Taher AL-SABEE,KSA,7.80
2008,11,Louis TSATOUMAS,GRE,
2008,12,Wilfredo MARTINEZ,CUB,
2008,13,Issam NIMA,ALG,
2008,14,Can ZHOU,CHN,
2008,15,Arnaud CASQUETTE,MRI,
