Year,Place,Name,Country,Mark
1920,1,Richmond LANDON,USA,1.936
1920,2,Harold MULLER,USA,1.90
1920,3,Bo EKELUND,SWE,1.90
1920,4,Walter Leo WHALEN,USA,1.85
1920,5,John Leonard MURPHY,USA,1.85
1920,6,Benjamin Howard BAKER,GBR,1.85
1920,7,Pierre LEWDEN,FRA,1.80
1920,8,Einar THULIN,SWE,1.80
1920,9,Timothy CARROLL,GBR,1.75
1920,10,Hans JAGENBURG,SWE,1.75
1920,11,Thorvig SVAHN,SWE,1.75
1920,12,André Jean René LABAT,FRA,1.70
1920,13,Raoul ROUELLÉ,FRA,
1920,14,Géo ANDRÉ,FRA,
