Year,Place,Name,Country,Mark
1920,1,Charles PADDOCK,USA,10.800
1920,2,Morris KIRKSEY,USA,10.9
1920,3,Harry EDWARD,GBR,10.9
1920,4,Jackson SCHOLZ,USA,10.9
1920,5,Émile ALI KHAN,FRA,11.2
1920,6,Loren MURCHISON,USA,11.2
1920,7,Reinhold SAULMANN,EST,
1920,8,Carlos PAJARÓN,ESP,
1920,9,René CASTE,FRA,
1920,10,František SKOKAN,TCH,
