Year,Place,Name,Country,Mark
1992,1,Marie-Jose PEREC,FRA,48.830
1992,2,Olga BRYZGINA,EUN,49.050
1992,3,Ximena RESTREPO GAVIRIA,COL,49.640
1992,4,Olga NAZAROVA,EUN,49.690
1992,5,Jillian RICHARDSON-BRISCOE,CAN,49.930
1992,6,Rochelle STEVENS,USA,50.110
1992,7,Alexandra RICHARDS,JAM,50.190
1992,8,Phylis SMITH,GBR,50.870
