Year,Place,Name,Country,Mark
1992,1,Michael D. STULCE,USA,21.70
1992,2,James DOEHRING,USA,20.96
1992,3,Viatcheslav LYKHO,EUN,20.94
1992,4,Werner GÜNTHÖR,SUI,20.91
1992,5,Ulf TIMMERMANN,GER,20.49
1992,6,Klaus BODENMÜLLER,AUT,20.48
1992,7,Dragan PERIC,IOA,20.32
1992,8,Alexander KLYMENKO,EUN,20.23
1992,9,Luciano ZERBINI,ITA,19.88
1992,10,Ronald L. BACKES,USA,19.75
1992,11,Alessandro ANDREI,ITA,19.62
1992,12,Soren TALLHEM,SWE,19.32
1992,13,Kalman KONYA,GER,
