Year,Place,Name,Country,Mark
2012,1,Greg RUTHERFORD,GBR,8.31
2012,2,Mitchell WATT,AUS,8.16
2012,3,Will CLAYE,USA,8.12
2012,4,Michel TORNEUS,SWE,8.11
2012,5,Sebastian BAYER,GER,8.10
2012,6,Christopher TOMLINSON,GBR,8.07
2012,7,Mauro DUDA,BRA,8.01
2012,8,Khotso MOKOENA,RSA,7.93
2012,9,Henry FRAYNE,AUS,7.85
2012,10,Marquise GOODWIN,USA,7.80
2012,11,Aleksandr MENKOV,RUS,7.78
2012,12,Tyrone SMITH,BER,7.70
2012,13,Luis Felipe MELIZ,ESP,
2012,14,Irving SALADINO,PAN,
