Year,Place,Name,Country,Mark
2016,1,Tianna BARTOLETTA,USA,7.17
2016,2,Brittney REESE,USA,7.15
2016,3,Ivana SPANOVIC,SRB,7.08
2016,4,Malaika MIHAMBO,GER,6.95
2016,5,Ese BRUME,NGR,6.81
2016,6,Ksenija BALTA,EST,6.79
2016,7,Brooke STRATTON,AUS,6.74
2016,8,Jazmin SAWYERS,GBR,6.69
2016,9,Darya KLISHINA,RUS,6.63
2016,10,Sosthene MOGUENARA,GER,6.61
2016,11,Lorraine UGEN,GBR,6.58
2016,12,Maryna BEKH-ROMANCHUK,UKR,
