Year,Place,Name,Country,Mark
2016,1,Caterine IBARGUEN,COL,15.17
2016,2,Yulimar ROJAS,VEN,14.98
2016,3,Olga RYPAKOVA,KAZ,14.74
2016,4,Keturah ORJI,USA,14.71
2016,5,Hanna KNYAZYEVA-MINENKO,ISR,14.68
2016,6,Patricia MAMONA,POR,14.65
2016,7,Kimberly WILLIAMS,JAM,14.53
2016,8,Paraskevi PAPAHRISTOU,GRE,14.26
2016,9,Susana COSTA,POR,14.12
2016,10,Anna JAGACIAK,POL,14.07
2016,11,Kristin GIERISCH,GER,13.96
2016,12,Kristiina MAKELA,FIN,13.95
